Date,BCB_start,BCB_stop,Dry Slope (D),Dry Intercept (N0),Dry Mass (µg/m³)
2020-02-14,62361,62571,2.033136445189892,0.28355874450584934,32.907718900647296
2020-02-14,62918,63132,1.7993166592708152,0.5503191036812877,38.817726087691284
2020-02-14,64587,64785,1.8486167547933912,0.6888339642025259,54.2630632381635
2020-02-14,65061,65215,1.764339959027627,0.5707022982059629,37.14804990832642
2020-02-14,66891,67089,1.3316969042167206,1.7776551322883856,36.091896543514274
2020-02-14,67440,67910,2.0453296028424077,0.600893102047443,71.44906663781839
2020-02-14,69510,69718,1.7456599843868177,1.5940234901092645,99.33119952022554
2020-02-14,70028,70258,1.8462843248169452,0.8039986702620787,63.00950627932105
2020-02-15,61627,61844,1.760842992427604,0.42497059074289856,27.438271455832954
2020-02-15,62106,62316,1.852498561848328,0.7319499081037633,58.15550352544296
2020-02-15,63718,63918,1.7553967436633326,0.5819068185124698,37.0971936504571
2020-02-15,64219,64417,1.9530066969686706,0.4802515309983455,47.32830433955433
2020-02-15,65852,66258,1.754753182302351,0.9646678586024653,61.406323177934865
2020-02-15,66607,66817,1.78549506770825,0.6647311180338762,45.4319405699362
2020-02-15,68376,68593,2.161182411060725,0.2183935888626951,32.672658263607204
2020-02-15,69249,69437,1.5406729896812,1.087279863815213,40.51893822517803
2020-02-17,63568,63769,1.491538343330168,0.7008956194668453,22.83851012366119
2020-02-21,68607,68848,0.5421623186522164,1.1190529916841923,0.33176446659528497
2020-02-21,71203,71820,0.7958058707219485,3.625677209012149,7.585693523926956
2020-02-21,75237,75424,1.5963187428559105,1.0605371520365663,45.75910062874197
2020-02-21,75663,75849,1.1837580966626238,3.153512049083666,38.87594858074006
2020-02-22,52034,52250,1.7062931545166087,0.5442984303833258,30.88920561413353
2020-02-22,52600,52797,1.7072542307729008,0.5049778002738432,28.72403812489656
2020-02-22,54333,54568,1.6421524236980514,0.42349663774346263,20.532512777117862
2020-02-22,54868,55077,1.5046729165420396,0.3981720275910393,13.454687590373386
2020-02-22,56768,57018,1.7549923358199406,0.45579484340171506,29.030006490101666
2020-02-23,71216,71473,1.3708135172240408,0.6376455300787897,14.617343811644155
2020-02-23,72354,72544,2.034373445740884,0.23743384083610314,27.6229557000633
2020-02-23,72896,73054,1.1131338729995155,0.21147814741936782,2.00233877487681
2020-02-28,73579,73767,0.7699200695223746,1.4482772817856777,2.5904959423839533
2020-02-28,75172,75354,0.629582069524157,2.145955926332475,1.416075575217755
2020-02-28,75945,76222,0.7366725740943514,1.0227739719873679,1.4797830302908141
2020-02-28,76496,76731,0.7959400503690099,0.6411326073381425,1.3424531602672638
2020-03-01,53602,54105,1.4204938475779474,0.2879588023106014,7.659623862587436
2020-03-01,57081,57306,1.1584158308676749,0.5851978829784673,6.575544481728506
2020-03-01,57614,57814,1.5023151486231638,0.3906960689211488,13.11652791144887
2020-03-08,52351,52549,1.8897971507736204,0.48717682802300283,41.98772717492845
2020-03-08,52904,53129,0.8125589244419521,2.1175682289662743,4.8859060365034095
2020-03-08,55229,55462,0.5228407980138686,0.1710420967229299,0.04137203358032676
2020-03-08,57027,57238,1.7093922513599396,0.5539920916391392,31.674307093199708
2020-03-08,57588,57797,2.0375835112339566,0.6408360919230622,75.0335037655263
2020-03-12,71998,72199,0.31992359032951473,1.07323937607486,0.010112124313746286
2020-03-12,72582,72751,0.8211403239703059,1.2588863523089717,3.0508283177095628
2020-03-12,74149,74344,0.8011356574477204,3.092519401260196,6.676793194252893
2020-03-12,74755,74960,1.0183635869225784,0.37207750489164537,2.388496603337941
2020-03-12,75881,76201,1.0702258357636019,0.20461256458262905,1.6335939196510665
2020-08-13,53024,53310,1.9032789411080773,1.0002278467593966,88.74061935884505
2020-08-13,56680,56986,2.029326224634314,0.764867029000971,88.09107379784705
2020-08-13,58343,58569,1.0804255692020825,0.9935435407397265,8.26657295515058
2020-08-13,60516,60704,0.5006271212883764,0.7726051891236148,0.1457226642977941
2020-08-13,60971,61176,0.040952708309689,0.0306124351855861,7.587014741516006e-24
2020-08-20,61320,61585,0.7752634521732845,1.9725161224715286,3.6463076310948264
2020-08-20,62171,62482,0.792864176050426,1.1794080924386912,2.4248475171309125
2020-08-21,52391,52596,0.8416307453873775,3.922743281071792,10.660361134381011
2020-08-21,54330,54537,0.4830345825276073,2.828513699348306,0.43263426626198875
