Date,BCB_start,BCB_stop,Dry Slope (D),Dry Intercept (N0),Dry Mass (µg/m³)
2022-01-11,49898,50084,1.280148096689599,0.1034878267849054,1.779213886608157
2022-01-11,50437,50622,0.8143406150313425,0.28144867131484674,0.6560826401818713
2022-01-11,51364,51579,1.3668424787655016,0.024225488113343734,0.5486388319444621
2022-01-11,51974,52192,1.855745411679507,0.08283788036171373,6.628929050887632
2022-01-11,53770,53964,2.442172328531351,0.16045507457856453,39.05581851068445
2022-01-11,54318,54506,1.687787911626011,0.09061776131557898,4.917466112745372
2022-01-11,56646,56844,4.272296981392664,0.033802924362913746,78.3437568249161
2022-01-11,57239,57432,1.6456000251629284,0.22167178144021119,10.840519268415376
2022-01-11,58584,58752,1.4797814475259632,0.3405271454242982,10.737519812822656
2022-01-11,59060,59259,1.5513141824150858,0.26443339909557784,10.138943812266177
2022-01-11,67976,68165,1.312879831516281,0.24806201740035505,4.74386323430332
2022-01-11,68456,68641,1.66772310711218,0.21007705010980976,10.853441511246286
2022-01-11,70181,70367,1.7886862331039195,0.09985384637783863,6.874691062456241
2022-01-11,70779,70965,1.6329668155838977,0.15145025390376918,7.175233036921993
2022-01-11,72618,72825,1.7725427451767266,0.14439800434023953,9.579334406483893
2022-01-11,73166,73421,1.6443683352157255,0.1192737487157969,5.814959120590103
2022-01-12,50633,50810,1.401782555396296,0.06389417358055749,1.6080970547373459
2022-01-12,51172,51418,1.4906344349235718,0.04100003811199993,1.332620663755967
2022-01-12,52973,53159,1.205541418117927,0.03386312683125609,0.45125371965860805
2022-01-12,53501,53653,1.5613348135537708,0.045314543251782614,1.7843048435970252
2022-01-12,55206,55380,1.0771451161010472,0.03941576241376684,0.3236423777446626
2022-01-12,55717,55953,1.2432568878361043,0.02456140162240003,0.37310991540228783
2022-01-12,67111,67296,1.724297991048322,0.06422542739054173,3.805202854818355
2022-01-12,67587,67735,2.211001599240739,0.17708765904188228,28.868098470571173
2022-01-12,69442,69666,1.4703302422814057,0.02542736376265483,0.780724664097779
2022-01-12,69980,70159,1.1420349502481386,0.054279517211619784,0.5737047803604274
2022-01-12,71159,71432,1.183694498526072,0.03825443830090014,0.47148575015510585
2022-01-12,71741,71932,1.3138665364150925,0.04072293047368096,0.7812395288952416
2022-01-12,73357,73530,1.597380788223981,0.09067061500407189,3.922917943946461
2022-01-12,73871,74036,1.7919691975458407,0.045136378533941784,3.1309290490052772
2022-01-15,47280,47474,1.2431042527654876,0.9735360687509504,14.7811931263526
2022-01-15,47730,47916,1.1362236543898625,0.7122531148327093,7.364619381146746
2022-01-15,49763,49948,1.698090885967225,0.23810698403330213,13.248063641041028
2022-01-15,51458,51650,1.6703910246734262,0.09760749398953492,5.076041622255698
2022-01-15,52035,52268,1.3545419398266794,0.20727983435115077,4.5198208262696795
2022-01-15,53832,54014,1.540253841276801,1.1623097908160034,43.26631128886315
2022-01-15,54328,54530,1.4485017138672152,0.24894370629158344,7.182791097356375
2022-01-15,56045,56254,1.0574756842355109,0.9872254300746469,7.4761304661519175
2022-01-15,56632,56820,1.5975507590868767,0.28172709806448243,12.194438986234122
2022-01-15,58152,58342,1.1500432157355314,0.6201101308028832,6.754134692810888
2022-01-18,50694,50958,1.1779348894147583,0.03522223215085982,0.4251506223681594
2022-01-18,51251,51442,1.2533374221634344,0.23381927599389424,3.6756364712129854
2022-01-18,53115,53308,1.3713710278706315,0.33100695439305206,7.600908207915472
2022-01-18,53634,53835,1.653672100924717,0.2063001801219403,10.293919551007622
2022-01-18,55905,56146,1.2132120351349913,0.328468128183903,4.496998749872842
2022-01-18,56496,56672,1.501650140230353,0.3152680682794144,10.564835066655524
2022-01-18,58088,58312,1.3544497570942753,0.16699287641532834,3.640308589038943
2022-01-19,50397,50586,1.799495211053066,0.015028847821515267,1.0605165288347331
2022-01-19,51107,51298,1.607174623556706,0.040919494323809834,1.8155845563167405
2022-01-19,52878,53061,0.9042852971832022,0.09773214391175797,0.3690466906515095
2022-01-19,53494,53736,1.265075807800004,0.1341907835836845,2.194404263544441
2022-01-19,55368,55561,2.7049189734366665,0.05898676403515177,21.63574174045825
2022-01-19,55914,56113,0.9988324792379889,0.06401891624916908,0.37730161121615924
2022-01-19,69971,70163,1.6238766486808487,0.005260312400391331,0.24355426873323308
2022-01-19,70459,70645,1.3186626439658367,0.02404595231202607,0.46843117702285736
2022-01-19,72232,72417,1.7612339188378745,0.04166781926992852,2.692734084744048
2022-01-19,72713,73004,1.4048490005368715,0.09336228961263904,2.371287921401635
2022-01-19,74574,74776,1.6226389676813744,0.03859744474946505,1.7814721422933018
2022-01-19,75103,75310,1.2526139248494323,0.04611759840802861,0.7231965856827335
2022-01-24,52041,52237,1.1522054441665541,0.09394184279032966,1.0314891687859347
2022-01-24,52501,52684,1.654208677008981,0.05515195536633013,2.75563396072925
2022-01-24,54134,54338,1.2347101371739249,0.10078876610274033,1.4868950407279462
2022-01-24,54652,54902,1.5771326727736397,0.0640590956188556,2.629461748878459
2022-01-24,56517,56703,1.1894669595728244,0.1456338704329883,1.8326461563294034
2022-01-24,57048,57246,1.3417497079073473,0.0775208434757543,1.624411880837896
2022-01-24,66606,66719,1.586109376811973,0.047451425798582234,1.9939183012176103
2022-01-24,67055,67249,1.0771801389493323,0.04467143930642728,0.366848564902214
2022-01-24,69002,69197,1.1605301682361697,0.12142645025084962,1.3751191732896906
2022-01-24,69488,69692,1.6037540855271444,0.07582803384397001,3.3350482790802687
2022-01-24,71187,71381,1.166238812757675,0.21211347433850675,2.4532045415403148
2022-01-24,71668,71838,1.262504867189343,0.16990637851676646,2.754640355322559
2022-01-24,73273,73462,1.2214517166228518,0.1155536243752086,1.6282611394806286
2022-01-24,73760,73949,1.310305664563376,0.08678816037501658,1.6460541665227397
2022-01-26,47290,47531,0.9410275610341711,0.38210588613575674,1.726816402607743
2022-01-26,47722,47926,1.1581141809955142,0.6116122984687223,6.864672006664014
2022-01-26,49359,49560,0.9952999264277699,3.819661968718097,22.16143286950441
2022-01-26,49880,50074,1.0387187023926874,0.24509473402788756,1.7162727363655994
