Date,BCB_start,BCB_stop,Dry Slope (D),Dry Intercept (N0),Dry Mass (µg/m³)
2020-02-15,68376,68593,1.6929056766617545,0.02729652429155122,1.4998050394549052
2020-03-01,53602,54105,4.562043487698521,0.0024160607215788594,7.310728078029705
2020-08-13,53024,53310,0.7092898122471669,4.29250743228898,5.162738231192548
2020-08-13,56680,56986,0.875380875427092,2.9045880332457443,9.459353450772284
2020-08-13,58343,58569,1.0635573290239262,3.2830225757987974,25.492038179290972
2020-08-13,60516,60704,0.7646710119025111,4.468594377856464,7.736099978100674
2020-08-13,60971,61176,0.7476376803238918,4.137238287011413,6.428699548045712
2020-08-17,53514,53699,0.8741403560254408,3.5774930838351966,11.575418896363264
2020-08-17,54000,54159,1.0778297620550237,4.366824518714344,35.955188049068994
2020-08-17,55917,56099,0.9755253074426133,3.0453476131649624,16.163815257084046
2020-08-17,56365,56576,0.9713539596733933,4.401709720730511,22.921759582053316
2020-08-17,58075,58247,0.6657974738413837,4.7183902793784585,4.141958077494441
2020-08-17,58584,58763,0.9219016933716939,4.853215291147319,19.997276910390873
2020-08-17,60335,60636,1.021304529273405,3.157803973958332,20.529994777977144
2020-08-17,60916,61117,0.9668737287719417,4.436586653341288,22.632500988497863
2020-08-20,52806,52990,0.5128816484402391,5.628250834017879,1.2202209478949733
2020-08-20,53233,53439,0.5040971740591035,5.47866456470814,1.0754897736973101
2020-08-20,54724,54914,0.6104860547670545,3.6587849088551914,2.0569824703740482
2020-08-20,55267,55430,0.5314087943380165,3.470055484815772,0.9198914136253332
2020-08-20,57187,57391,0.5932763216624544,3.385683403575505,1.6370172834711318
2020-08-20,57662,57862,0.5802597791318094,3.802684014816043,1.6333068826481683
2020-08-20,59081,59283,0.575047830853383,4.192420500077085,1.7154041137309541
2020-08-20,59564,59762,0.5348659527218531,4.173112429505699,1.147203733622297
2020-08-20,61320,61585,0.7301298309904954,4.014730778322883,5.562605650057597
2020-08-20,62171,62482,1.0045252181343987,4.996901892855211,30.1987715563178
2020-08-21,52391,52596,0.8704226342134136,3.4811237990522486,11.045824136006956
2020-08-21,54330,54537,0.5338495065204949,3.3034352403917757,0.8985099421514927
