Date,BCB_start,BCB_stop,Dry Slope (D),Dry Intercept (N0),Dry Mass (µg/m³)
2021-01-29,65398,65578,0.7312405410527804,3.8119872142530866,5.320843510818969
2021-01-29,65980,66199,0.8540710533395505,2.02973977187318,5.902840976874932
2021-01-29,68000,68192,0.5542730807436443,10.340460850332759,3.4634089339613876
2021-01-29,68510,68832,0.6854765001692071,4.563327775226883,4.635346001043431
2021-01-29,70563,70811,0.8700619323462296,2.347683091789003,7.435205303643001
2021-01-29,71121,71316,0.5012557915310217,39.335612259373086,7.473340642167581
2021-02-03,52936,53123,0.5934669716022967,1.5984469927586493,0.7741870812315133
2021-02-03,53452,53640,0.6658740528859844,1.7835900075131659,1.5666019636804738
2021-02-03,58161,58353,0.5886968652216066,5.733216230107595,2.660131475365372
2021-02-03,58643,58848,0.6490687354278079,2.9215765002589085,2.2542095338016837
2021-03-04,67179,67376,0.5482557061690171,7.680362005341036,2.42237506757972
2021-03-04,67667,67857,0.5640972048941584,5.496003369017089,2.0263857668568734
2021-03-04,69444,69624,0.469860134689746,10.279943566267763,1.3332555318661796
2021-03-04,69955,70150,0.5308060165662928,9.319451559099742,2.454838957001617
2021-03-05,50559,50778,0.635547154581495,6.74011718302058,4.669175171420674
2021-03-05,51126,51312,0.6338054905739007,6.956465241405268,4.75147317042395
2021-03-05,52916,53108,0.46949852245995527,26.43967345981688,3.4132447806491615
2021-03-05,53403,53599,0.5336819148755474,16.446667694751405,4.465513555642361
2021-03-05,55165,55358,0.28116317102695615,660.7859690349443,2.1704387978766464
2021-03-05,55606,55793,0.41124111456611306,38.09401198093128,2.144168725006761
2021-03-05,57093,57279,0.29454073494349825,255.4690875553046,1.240892763333069
2021-03-05,57588,57780,0.25801969797965724,454.7888329270551,0.6976423424314009
2021-03-05,59357,59566,0.42828336864042393,28.759926102030338,2.103061110475067
2021-03-08,68859,69056,0.44431173130653856,1.459115869964471,0.1344397264396187
2021-03-12,53773,53964,0.36707165076556886,6.1652718354993326,0.1606039033698581
2021-03-12,54404,54599,0.5806761663690502,122.0015645131916,52.60348982378128
2021-03-20,45976,46224,0.38719166907863517,4.172630802277273,0.1572260415456202
2021-03-20,46541,46729,0.3924432567354657,7.077575939167167,0.2921242135483311
2021-03-20,47930,48145,0.9262692716619155,5.598959044768073,23.566907172596427
2021-03-20,48710,48919,0.35531183477619444,27.409915078622184,0.5661944469878359
2021-03-20,50501,50688,0.5978822626636437,0.2613531998560145,0.13165372045198295
2021-03-20,51035,51221,0.25156286013068363,284.28141172468594,0.34485022853559166
2021-03-20,53127,53313,0.4171180525817344,3.127765188274757,0.19305927694104302
2021-03-20,53620,53818,0.3335112299069837,42.60347756912393,0.5518774260010136
2021-03-20,56030,56255,0.4719983657869461,6.759739634136809,0.9009330644750956
2021-03-20,56301,56549,0.2673711478544233,40.92214232210845,0.08660644653709744
2021-03-23,63970,64181,0.43066549442323127,5.6583815285783405,0.4286044581293961
2021-03-23,64729,64917,0.6261913647542966,7.979365707000567,5.120432117238623
2021-03-23,66389,66579,0.42529807401863046,12.38682829253351,0.8662693622323293
2021-03-23,67226,67419,0.49201720920979836,6.206378565315827,1.0580489960790795
2021-03-23,67710,67897,0.3602000964986085,106.87287911668801,2.4348949947861565
2021-03-29,56315,56513,0.30074560660280725,357.1770922200508,2.058465528773337
2021-03-29,56857,57052,0.4190024594725054,27.315543371238167,1.7358576761995874
2021-03-30,63925,64142,0.7205303459893385,5.065508930464868,6.580263850575766
2021-03-30,64479,64665,1.0946127340499592,2.717360058839878,23.92667865377097
2021-03-30,66082,66274,0.4432193602670562,27.35164203431776,2.481803868865428
2021-03-30,66580,66770,0.3537537011814415,93.63657067971728,1.873825564478733
2021-03-30,68021,68203,0.3050784417122262,239.38381909075576,1.5489461097484398
2021-03-30,68520,68769,0.29205766446314924,149.97335159287718,0.6790683748159
2021-03-30,70083,70287,0.36133918834893236,7.50335958170731,0.17484141255233088
2021-03-30,70603,70794,0.7592912629997374,5.9102256741218255,9.892016560207288
2021-04-02,55545,55867,0.9538274069426262,1.1417750875097572,5.481829364232191
2021-04-02,63089,63501,0.8267495289302708,1.731387056409817,4.331170835395413
2021-04-02,64104,64273,0.9310975064167227,0.1518468799607315,0.6542854861695275
2021-05-14,67005,67225,0.8271173304850125,9.527254791220988,23.88241226142079
2021-05-14,67583,67790,1.965263231714887,0.252733047050045,25.548882996131468
2021-05-14,70415,70607,0.6296500882870745,46.989866142154774,31.02502585775138
2021-05-14,72450,72670,0.9639410674406221,0.5082199522821548,2.557722602372068
2021-05-18,65166,65364,6.624876322870375,0.0011826072335742687,15.54348487113706
2021-05-18,65702,65945,1.4772463759351824,0.5250674626212587,16.439014378569528
2021-05-21,66172,66363,0.2287555505600914,7.707151219118042,0.003709184043035107
2021-05-21,71608,71869,1.055786814694439,0.13646977212319145,1.026277863387261
2021-05-21,72101,72284,0.579075449824941,66.13725821951223,28.096965512509612
2021-05-25,64298,64484,0.3294158560700191,6.574455817993676,0.07755803375621609
2021-05-25,66026,66213,0.6428017301812285,6.859423169513001,5.036720557438774
2021-05-25,66948,67137,0.6706967509503086,15.65320842645319,14.257456657265001
2021-06-01,57110,57302,0.20415184979129827,15.554166159445261,0.002238885346421446
2021-06-01,58380,58567,0.40534686602050046,9.565948788799973,0.48977966705750114
2021-06-01,58830,59040,0.5389106957943408,2.6588665450859095,0.762329394307421
2021-06-01,60178,60376,0.312067926145815,38.086085714449766,0.29528137714736946
2021-06-01,60859,61091,0.8561850958237298,2.253919762364042,6.629890698333233
2021-06-02,48253,48448,0.3755222417980192,12.375471723597517,0.3779675301976184
2021-06-02,48706,48900,0.39352067795136636,1.3826569661983996,0.058130832398069016
2021-06-02,50089,50210,0.2678410307163277,8.542135323228951,0.01836327578405852
2021-06-02,50487,50666,0.366666148607007,26.39409013819774,0.6822253914718496
2021-06-02,51895,52081,0.2595125027166554,11.74481070250598,0.018992705674779082
2021-06-02,52355,52567,0.3854535892958265,18.969609505732308,0.6932332564099378
2021-06-02,53907,54098,0.5110258921920918,3.6018928510387407,0.7648558879263092
2021-06-02,54477,54680,0.42342938866720237,10.275526420798364,0.6986472409165893
2021-06-08,47445,47647,0.20857838701020445,8479.414050418503,1.5461291169165559
2021-06-08,49145,49339,0.34576236202087623,23.804661305465682,0.403311862750102
2021-06-08,49625,49854,0.027487424056284127,1.107088930794979,7.351061002605219e-33
2021-06-08,51195,51380,1.8060711986773477,0.027117847435872325,1.94234062398752
2021-06-08,51665,51857,0.36284838869380165,52.756318115087794,1.266295270808202
2021-06-08,53040,53230,0.25080031692956395,244.30984233754654,0.28805259994329835
2021-06-08,53530,53720,0.27924526936714955,186.592521443628,0.5778857614783076
2021-06-15,66182,66374,0.31718493842070095,251.61133843977106,2.217025821012228
2021-06-17,54552,54751,1.9890241288814599,0.017480381265275863,1.8556307673411412
2021-06-17,55315,55504,1.5544833360854926,0.10659836860214807,4.121830545224507
2021-06-17,59636,59777,1.6632140913226354,0.4394092202293605,22.450438056298772
2021-06-22,47442,47680,1.442432714682616,0.8207872894572417,23.272059818468065
2021-06-22,48029,48236,1.1050303483593358,2.7167203056193108,24.92282233747062
2021-06-22,51851,52043,1.3762668867939307,1.4564452530754004,33.94687024374981
2021-06-22,54051,54431,1.5793884018750934,1.4724719038809388,60.798806134518465
2021-06-26,51585,51770,0.556090441895068,3.2644408408050314,1.1131982586078324
2021-06-26,52056,52251,0.5429293384497399,1.6091073837235568,0.48080956510977724
2021-06-26,53351,53533,0.5777685331339578,1.4130490323508385,0.5930565656306874
2021-06-26,53885,54124,0.6996705754085909,1.257439999711575,1.4139690242325522
2021-06-28,47063,47243,0.3757813774595425,5.427298968065108,0.16655346738160842
2021-06-28,49052,49237,1.292106073991715,2.1156554661889073,37.82933349289154
2021-06-28,49532,49723,1.0704440024942368,1.0291410183911125,8.223795664008732
2021-06-28,51334,51562,1.3737476215238797,2.4044282112680557,55.61444903156011
2021-06-28,51855,52062,1.2336002105290516,2.4337692824274404,35.76752155889379
2021-06-28,53606,53796,1.1612143282256628,1.4756514492779238,16.75362612491416
2021-06-28,54096,54293,1.257930516480037,3.829398005732683,61.13810234626183
2021-06-30,48290,48481,1.055610971545357,0.38734586851365566,2.91079347808603
2021-06-30,50420,50632,1.308342615453583,2.357121194651925,44.42462691332975
2021-06-30,51930,52124,1.1731047429532324,3.1612187607422446,37.49227939288242
2021-06-30,52510,52817,1.337540450533865,1.334412104066536,27.595541773725976
