Date,BCB_start,BCB_stop,Dry Slope (D),Dry Intercept (N0),Dry Mass (µg/m³)
2022-01-11,49898,50084,1.094956350252967,0.018784812236797337,0.16562772272073092
2022-01-11,50437,50622,1.155650164270908,1.2694111381349724,14.118072366299675
2022-01-11,51364,51579,0.5504849880236243,0.865035652830476,0.2790069358991767
2022-01-11,51974,52192,0.8688394624994772,0.9193659451477499,2.89295728583822
2022-01-11,53770,53964,1.032530417245091,1.7782775130513344,12.130200514841563
2022-01-11,54318,54506,1.006276380541582,0.7368910384124473,4.487783858843867
2022-01-11,56646,56844,1.5500186835411829,0.30669678994459737,11.71887321297323
2022-01-11,57239,57432,1.5003459723456727,0.7360183523505625,24.575763533382315
2022-01-11,58584,58752,1.1515858132182277,1.1623091252514848,12.732793365122832
2022-01-11,59060,59259,1.0263317324894459,1.149231448511387,7.63465315154786
2022-01-11,67976,68165,1.2675870385104933,0.7096095502023375,11.701913947422163
2022-01-11,68456,68641,1.1957478188506363,0.9404789788869635,12.104090925140039
2022-01-11,70181,70367,1.6266890616904681,0.4372391570245666,20.389094419946293
2022-01-11,70779,70965,1.6593914081783463,0.5016076886726616,25.38699549090246
2022-01-11,72618,72825,1.5151539659802828,0.8995341273465388,31.283225793851763
2022-01-11,73166,73421,1.2766136763547566,0.5662211172997611,9.62170835250552
2022-01-12,50633,50810,1.6731523987852275,0.21378773316155905,11.193676700026055
2022-01-12,51172,51418,1.414766956189674,0.19979678884404947,5.225761138075085
2022-01-12,52973,53159,1.2540978543441388,0.21275154232857235,3.3530574864994422
2022-01-12,53501,53653,1.6521918535632472,0.14732855182365626,7.3243402396846085
2022-01-12,55206,55380,1.4313160580237465,0.12222392209077726,3.355595621456024
2022-01-12,55717,55953,1.543370672746009,0.08964264274861435,3.3649101235569137
2022-01-12,67111,67296,1.5011628941476591,0.3549798043324819,11.879607720476757
2022-01-12,67587,67735,1.4596022733457445,0.33624167386196196,10.01456174285168
2022-01-12,69442,69666,1.5000760430111404,0.12467162669763268,4.159700228947327
2022-01-12,69980,70159,1.4674961360196968,0.213108862772717,6.491080331845509
2022-01-12,71159,71432,1.4748263118549745,0.12243988495217883,3.8073852313974443
2022-01-12,71741,71932,1.4580052566793262,0.12702167006037393,3.7660116812565247
2022-01-12,73357,73530,1.465527002168112,0.357306369725523,10.822640044264537
2022-01-12,73871,74036,1.6920294864433072,0.2688246723367247,14.73918300514627
2022-01-15,47280,47474,1.4399989515685419,1.6234930464679418,45.70901469538314
2022-01-15,47730,47916,1.3988314043894605,1.8287676356077875,45.62339120733939
2022-01-15,49265,49454,1.7826853743055993,1.2290238473416524,83.45969714919835
2022-01-15,49763,49948,1.1795791137877683,2.445276457213199,29.692435087386023
2022-01-15,51458,51650,1.0438452307786286,1.3120257585553423,9.38778418973266
2022-01-15,52035,52268,1.2239830322970089,1.5796070948044594,22.455019796561597
2022-01-15,53832,54014,1.283809755957642,1.8596610147414527,32.360201904785896
2022-01-15,54328,54530,0.9765342643800354,2.3020889658404977,12.27510927170921
2022-01-15,56045,56254,1.2273958416275834,2.5444938094056866,36.60216709707493
2022-01-15,56632,56820,1.1316343670792954,2.287154637881495,23.2401779390784
2022-01-15,58152,58342,1.3011934809228427,1.794738716759996,33.05357067291113
2022-01-18,51251,51442,1.4617088589925242,0.6090889539857601,18.250078211173083
2022-01-18,53115,53308,0.8410605696071922,4.222011280629655,11.437696597880379
2022-01-18,53634,53835,0.9116615807577912,2.774783670494655,10.870622364835588
2022-01-18,55905,56146,1.2042292519379045,1.8358331106832588,24.350656753863436
2022-01-18,56496,56672,1.099254910653204,2.1480170477258684,19.26360532586602
2022-01-18,58088,58312,1.2142674659202353,0.7746827376953553,10.645386743752628
2022-01-18,68373,68559,1.2721625715855607,0.8805646969598676,14.744025516983369
2022-01-18,68863,69052,1.0604078604846894,1.8044071389496876,13.830738175193959
2022-01-18,70737,70922,0.7112954717107685,5.530686733495358,6.744822026584303
2022-01-18,71243,71427,1.0097094322217428,1.682149998225639,10.39970410649767
2022-01-18,72966,73067,0.9045404266884308,2.62457147871403,9.923338857034912
2022-01-18,73540,73745,0.9690548969572048,2.62685278456742,13.535663848933769
2022-01-18,75398,75592,1.0567843893786757,1.664787899244433,12.571267527596309
2022-01-18,75872,76058,1.1210986682661908,1.1957022369434822,11.669312383093624
2022-01-19,50397,50586,1.12001719798647,0.2207240373487576,2.1451725816334415
2022-01-19,51107,51298,0.8659247693383825,0.9262387791152156,2.869989556390095
2022-01-19,52878,53061,0.8107926373820901,1.0727437307235732,2.450065859082548
2022-01-19,53494,53736,0.9712292024219115,1.3376277865272845,6.9616711280651735
2022-01-19,55368,55561,1.1193044146514066,0.6897390654342994,6.685033670848794
2022-01-19,55914,56113,0.6954181377354128,1.1179584762700765,1.21978471080716
2022-01-19,69971,70163,1.5812440209475593,0.037323871135264045,1.5486001586290323
2022-01-19,70459,70645,1.2708730346535775,0.17370029156575123,2.8959637513692247
2022-01-19,72232,72417,1.1433538328215573,0.4832738415956794,5.133364881097221
2022-01-19,72713,73004,1.10926049468129,0.5859918688033886,5.465386145271012
2022-01-19,74574,74776,1.1348804269220358,0.284910755315951,2.930976288477841
2022-01-19,75103,75310,1.2999671563048287,0.24814939862939459,4.552023553820544
2022-01-24,52041,52237,1.1623998050609046,0.5730114154522495,6.534149259488397
2022-01-24,52501,52684,1.327324416082222,0.44686427006245083,8.948200855324368
2022-01-24,54134,54338,1.050541263460246,1.083432483629546,7.9721491255947265
